facility_name,facility_id,facility_type,street1,street2,city,state,postal_code,country,latitude,longitude,phone,contact,url,begin_date,end_date,begin_time,end_time,eligibility,documents,cost,currency_code,notes,file_start_date,file_end_date
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-03,2014-03-07,8:30AM,11:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-10,2014-03-14,8:30AM,11:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-17,2014-03-21,8:30AM,11:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-24,2014-03-28,8:30AM,11:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-31,2014-03-31,8:30AM,11:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-10-01,2013-10-04,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-10-07,2013-10-11,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-10-14,2013-10-18,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-10-21,2013-10-25,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-10-28,2013-11-01,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-11-04,2013-11-08,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-11-11,2013-11-15,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-11-18,2013-11-22,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-11-25,2013-11-29,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-12-02,2013-12-06,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-12-09,2013-12-13,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-12-16,2013-12-20,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-12-23,2013-12-27,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2013-12-30,2014-01-03,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-01-06,2014-01-10,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-01-13,2014-01-17,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-01-20,2014-01-24,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-01-27,2014-01-31,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-02-03,2014-02-07,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-02-10,2014-02-14,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-02-17,2014-02-21,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-02-24,2014-02-28,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-03,2014-03-07,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-10,2014-03-14,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-17,2014-03-21,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-24,2014-03-28,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #10,10,District Health Center,2230 Cottman Avenue,,Philadelphia,Pennsylvania,19149,US,40.0480937036763,-75.0615439258558,215-685-0639,,http://www.phila.gov/health//AmbulatoryHealth/hc10.html ,2014-03-31,2014-03-31,12:30AM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-10-01,2013-10-04,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-10-07,2013-10-11,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-10-14,2013-10-18,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-10-21,2013-10-25,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-10-28,2013-11-01,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-11-04,2013-11-08,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-11-11,2013-11-15,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-11-18,2013-11-22,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-11-25,2013-11-29,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-12-02,2013-12-06,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-12-09,2013-12-13,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-12-16,2013-12-20,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-12-23,2013-12-27,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2013-12-30,2014-01-03,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-01-06,2014-01-10,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-01-13,2014-01-17,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-01-20,2014-01-24,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-01-27,2014-01-31,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-02-03,2014-02-07,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-02-10,2014-02-14,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-02-17,2014-02-21,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-02-24,2014-02-28,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-03-03,2014-03-07,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-03-10,2014-03-14,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-03-17,2014-03-21,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-03-24,2014-03-28,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html ,2014-03-31,2014-03-31,8:00AM,10:30AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html,2013-10-01,2013-10-04,12:30:00-0500,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html,2013-10-07,2013-10-11,12:30:00-0500,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html,2013-10-14,2013-10-18,12:30:00-0500,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html,2013-10-21,2013-10-25,12:30:00-0500,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html,2013-10-28,2013-11-01,12:30:00-0500,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html,2013-11-04,2013-11-08,12:30:00-0500,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html,2013-11-11,2013-11-15,12:30:00-0500,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Strawberry Mansion Health Center,12,District Health Center,2840 W. Daupin Street,,Philadelphia,Pennsylvania,19132,US,39.9904965819491,-75.179146765476,215-685-2411,,http://www.phila.gov/health//AmbulatoryHealth/hcStrawberry.html,2013-11-18,2013-11-22,12:30:00-0500,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
